Order_ID,Customer_ID,Age,Gender,City,Product_Category,Product,Quantity,Unit_Price,Discount,Payment_Method,Order_Date,Rating,Delivery_Days,Returned,Total_Amount
ORD110183,CUST6445,36.0,Female,Guntur,Electronics,Headphones,4,2765.13,5.0,Net Banking,2026-04-10,4.0,2.0,Yes,10507.51
ORD102499,CUST4933,31.0,Male,Vijayawada,Sports,Cricket Bat,1,2694.52,20.0,Credit Card,2026-05-10,3.2,4.0,No,2155.62
ORD114335,CUST7563,41.0,Female,Kolkata,Electronics,Smartphone,1,28418.66,15.0,Wallet,2026-01-01,4.5,4.0,No,24155.86
ORD110403,CUST5668,24.0,Female,Chennai,Home & Kitchen,Mixer Grinder,2,3619.69,5.0,UPI,2025-08-08,4.2,5.0,No,6877.41
ORD114021,CUST5991,38.0,Male,Bengaluru,Beauty,Moisturizer,2,798.63,20.0,Net Banking,2025-02-14,3.3,3.0,No,1277.81
ORD100340,CUST4871,32.0,Male,Visakhapatnam,Books,Exam Guide,1,706.41,20.0,Wallet,2025-02-05,,5.0,No,565.13
ORD102772,CUST6095,20.0,Female,Ahmedabad,Sports,Football,2,1127.93,15.0,Credit Card,2025-01-06,3.8,4.0,No,1917.48
ORD113538,CUST1602,18.0,Male,Mumbai,Books,Biography,1,732.56,20.0,Wallet,2026-01-31,4.9,5.0,No,586.05
ORD103493,CUST6697,18.0,Female,Delhi,Sports,Dumbbells,3,2454.79,30.0,Wallet,2026-07-07,3.4,7.0,No,5155.07
ORD109420,CUST2557,25.0,Female,Visakhapatnam,Books,Biography,1,715.23,15.0,Net Banking,2026-05-15,2.9,5.0,No,607.95
ORD108711,CUST8906,36.0,Male,Hyderabad,Beauty,Face Wash,2,569.02,10.0,Net Banking,2026-07-02,3.7,5.0,No,1024.24
ORD100089,CUST4176,32.0,,Ahmedabad,Electronics,Smartphone,4,23949.53,20.0,Wallet,2025-02-24,3.9,3.0,No,76638.48
ORD111733,CUST5095,38.0,Female,Chennai,Books,Biography,1,702.27,0.0,UPI,2025-05-23,5.0,8.0,No,702.27
ORD109823,CUST7261,27.0,Male,Mumbai,Home & Kitchen,Lamp,4,1233.7,20.0,COD,2026-10-02,4.0,5.0,No,3947.83
ORD114692,CUST2343,51.0,Female,Ahmedabad,Electronics,Tablet,2,24999.61,10.0,Wallet,2025-08-20,4.6,4.0,No,44999.29
ORD106188,CUST8064,27.0,Female,Pune,Fashion,Jeans,1,2000.68,20.0,Net Banking,2026-06-05,4.6,5.0,No,1600.54
ORD101715,CUST4254,38.0,Male,Pune,Fashion,T-Shirt,3,913.67,15.0,Credit Card,2025-08-08,3.9,1.0,No,2329.86
ORD107795,CUST4244,18.0,Male,Warangal,Home & Kitchen,Air Fryer,1,7402.29,15.0,Credit Card,2025-05-12,3.8,6.0,No,6291.95
ORD102563,CUST4526,33.0,Female,Kolkata,Beauty,Moisturizer,2,605.9,,Net Banking,2025-04-19,4.4,4.0,No,1211.81
ORD111961,CUST1398,34.0,Male,Pune,Home & Kitchen,Lamp,4,1254.48,15.0,Net Banking,2026-01-16,3.6,3.0,No,4265.24
ORD114377,CUST6896,28.0,Female,Kolkata,Fashion,Handbag,2,2203.5,25.0,Wallet,2025-08-30,4.2,4.0,Yes,3305.25
ORD107707,CUST8964,30.0,Male,Mumbai,Electronics,Headphones,3,3065.05,10.0,Wallet,2025-12-12,3.5,3.0,No,8275.64
ORD113633,CUST8136,33.0,Female,Guntur,Books,Programming Book,5,857.18,15.0,COD,2026-04-15,3.6,4.0,No,3643.02
ORD107316,CUST2177,44.0,Male,,Electronics,Smartphone,3,27470.03,10.0,Net Banking,2025-08-26,3.8,5.0,No,74169.08
ORD107493,CUST7236,30.0,Female,Pune,Beauty,Face Wash,1,493.24,15.0,Net Banking,2026-03-04,4.0,7.0,No,419.25
ORD103015,CUST1373,25.0,Male,Warangal,Fashion,Handbag,2,1998.51,0.0,COD,2026-07-01,,6.0,No,3997.02
ORD109034,CUST1494,36.0,Male,Ahmedabad,Sports,Cricket Bat,1,3191.28,15.0,Wallet,2025-10-19,4.7,4.0,No,2712.59
ORD114997,CUST2931,33.0,Male,Hyderabad,Home & Kitchen,Lamp,1,1122.14,10.0,Debit Card,2025-09-02,3.7,4.0,No,1009.93
ORD110374,CUST7538,38.0,Male,Hyderabad,Electronics,Smartphone,4,22127.84,15.0,Wallet,2025-03-10,5.0,3.0,yes,75234.67
ORD112975,CUST8870,35.0,Male,Chennai,Electronics,Smartphone,1,23946.71,10.0,Net Banking,2025-09-13,5.0,2.0,Yes,21552.04
ORD108423,CUST8163,34.0,Female,Mumbai,Beauty,Face Wash,1,573.19,5.0,UPI,2026-12-14,3.6,7.0,No,544.54
ORD102679,CUST4646,,Female,Mumbai,Beauty,Perfume,2,1708.06,5.0,Wallet,2026-12-06,4.2,4.0,No,3245.32
ORD101684,CUST3020,32.0,Female,,Fashion,Jacket,1,3335.07,10.0,COD,2025-06-09,4.6,3.0,Yes,3001.57
ORD110497,CUST4414,31.0,Male,Warangal,Fashion,Handbag,3,2167.08,10.0,UPI,2025-08-14,3.3,5.0,No,5851.12
ORD106225,CUST6447,40.0,Male,Pune,Home & Kitchen,Bedsheet,1,1326.16,10.0,Credit Card,2026-08-07,3.1,4.0,No,1193.55
ORD102418,CUST5404,23.0,Female,Bengaluru,Home & Kitchen,Air Fryer,3,5699.61,0.0,COD,2026-03-16,3.9,1.0,No,17098.84
ORD111570,CUST8384,43.0,Male,Kolkata,Home & Kitchen,Air Fryer,1,7140.61,5.0,Net Banking,2026-01-20,4.5,1.0,No,6783.58
ORD105555,CUST8320,52.0,Male,Guntur,Beauty,Perfume,1,1908.07,15.0,UPI,2026-01-10,3.9,,No,1621.86
ORD102958,CUST5996,38.0,Female,Ahmedabad,Electronics,Smartwatch,1,6260.54,10.0,COD,2025-07-03,3.0,5.0,No,5634.49
ORD113346,CUST7611,46.0,Female,Visakhapatnam,Sports,Football,1,1324.72,15.0,Net Banking,2026-01-03,5.0,5.0,No,1126.01
ORD110925,CUST8547,27.0,Female,Delhi,Fashion,Shoes,1,2375.55,5.0,Credit Card,2026-06-06,3.3,6.0,No,2256.77
ORD103214,CUST1946,31.0,Female,Bengaluru,Home & Kitchen,Lamp,1,1284.35,15.0,UPI,2026-02-11,2.6,3.0,No,1091.7
ORD110299,CUST6762,31.0,Female,Vijayawada,Home & Kitchen,Lamp,1,1271.22,20.0,Debit Card,2025-07-04,5.0,4.0,No,1016.97
ORD112646,CUST6034,28.0,Other,,Sports,Running Shoes,3,3813.89,20.0,Wallet,2025-12-17,4.8,,No,9153.35
ORD105779,CUST1031,40.0,,Warangal,Beauty,Face Wash,2,569.06,25.0,Debit Card,2026-03-26,3.2,4.0,No,853.59
ORD113494,CUST4800,37.0,female,Bengaluru,Fashion,Shoes,3,2310.52,0.0,Debit Card,2025-08-20,4.7,2.0,No,6931.55
ORD100933,CUST7882,38.0,,Vijayawada,Fashion,Shoes,2,2815.57,5.0,UPI,2026-06-25,5.0,6.0,No,5349.58
ORD112190,CUST1823,34.0,Female,Ahmedabad,Electronics,Headphones,2,3128.97,25.0,Net Banking,2026-07-14,4.0,2.0,No,4693.46
ORD106881,CUST7993,31.0,Female,Hyderabad,Electronics,Smartphone,1,25687.98,15.0,Debit Card,2026-09-10,4.8,4.0,No,21834.78
ORD101945,CUST2963,18.0,Other,Delhi,Sports,Cricket Bat,1,3197.72,0.0,Credit Card,2026-11-25,3.6,2.0,No,3197.72
ORD113102,CUST7973,23.0,Female,Delhi,Electronics,Smartphone,1,22687.51,5.0,UPI,2025-10-14,3.5,4.0,No,21553.14
ORD110505,CUST7475,36.0,Male,Ahmedabad,Beauty,Face Wash,5,572.4,20.0,Debit Card,2025-05-09,,7.0,No,2289.6
ORD104116,CUST2125,18.0,Female,Chennai,Fashion,Handbag,1,1948.72,30.0,Credit Card,2025-02-16,4.5,5.0,No,1364.11
ORD107912,CUST6056,36.0,Female,Vijayawada,Electronics,Smartwatch,2,6641.88,10.0,Net Banking,2026-12-09,4.3,6.0,No,11955.39
ORD107972,CUST6532,28.0,Female,Vijayawada,Electronics,Headphones,1,3393.16,0.0,Credit Card,2025-02-22,3.9,1.0,Yes,3393.16
ORD114815,CUST8295,33.0,Male,Kolkata,Electronics,Laptop,1,51413.15,15.0,UPI,2026-12-24,2.5,4.0,No,43701.18
ORD103618,CUST2115,26.0,Male,Bengaluru,Electronics,Smartwatch,3,6527.81,10.0,Wallet,2026-03-02,2.9,2.0,No,17625.09
ORD102526,CUST8503,23.0,Female,Delhi,Electronics,Tablet,1,22377.66,5.0,COD,2025-02-11,3.9,7.0,No,21258.77
ORD102070,CUST4025,30.0,Female,Delhi,Home & Kitchen,Cookware Set,1,3020.18,30.0,Credit Card,2026-04-20,3.6,7.0,Yes,2114.13
ORD105285,CUST6296,27.0,Female,Chennai,Electronics,Laptop,3,55782.6,10.0,Wallet,2026-10-01,3.8,8.0,No,150613.03
ORD104731,CUST3439,26.0,Female,Pune,Fashion,T-Shirt,1,783.55,5.0,Wallet,2025-09-12,4.5,8.0,No,744.37
ORD100709,CUST7554,25.0,Female,Guntur,Fashion,T-Shirt,1,1020.76,20.0,Net Banking,2025-05-28,4.2,4.0,No,816.61
ORD102639,CUST8364,18.0,Female,Hyderabad,Sports,Cricket Bat,1,3261.02,15.0,Net Banking,2026-08-17,3.4,3.0,No,2771.87
ORD101108,CUST1296,37.0,Female,Warangal,Fashion,Jacket,1,2805.99,10.0,COD,2026-06-28,3.8,4.0,Yes,2525.39
ORD108848,CUST7104,18.0,Male,Bengaluru,Home & Kitchen,Lamp,1,1296.51,0.0,upi,2025-08-29,2.7,6.0,No,1296.51
ORD104853,CUST8466,27.0,Female,Warangal,Sports,Cricket Bat,1,2687.08,10.0,Net Banking,2025-09-04,4.2,1.0,Yes,2418.37
ORD104251,CUST1402,38.0,Female,Guntur,Fashion,T-Shirt,1,985.88,30.0,Debit Card,2025-01-28,4.8,7.0,No,690.12
ORD100795,CUST2962,38.0,Female,Visakhapatnam,Electronics,Laptop,1,52508.85,5.0,Credit Card,2025-07-22,3.3,2.0,No,49883.41
ORD108720,CUST7492,49.0,Female,Chennai,Electronics,Headphones,1,3392.66,20.0,COD,2026-01-12,3.8,2.0,No,2714.13
ORD103422,CUST2966,22.0,Male,Vijayawada,Fashion,T-Shirt,2,878.43,10.0,UPI,2026-08-12,4.3,4.0,Yes,1581.17
ORD113470,CUST8141,31.0,male,Kolkata,Electronics,Tablet,1,24429.85,0.0,Wallet,2025-10-06,3.7,3.0,No,24429.85
ORD113179,CUST4615,33.0,Male,Visakhapatnam,Electronics,Tablet,1,23445.94,10.0,Wallet,2026-10-18,4.4,5.0,No,21101.34
ORD101494,CUST4130,25.0,Female,Delhi,Beauty,Moisturizer,2,711.8,25.0,Credit Card,2025-06-27,5.0,7.0,No,1067.71
ORD103746,CUST3912,37.0,Male,Hyderabad,Beauty,Moisturizer,3,658.66,10.0,UPI,2026-10-01,4.6,4.0,No,1778.38
ORD100904,CUST4420,40.0,Male,Ahmedabad,Home & Kitchen,Air Fryer,1,7357.3,20.0,Credit Card,2025-05-04,4.7,6.0,No,5885.84
ORD109355,CUST1133,46.0,Female,Vijayawada,Beauty,Moisturizer,2,596.84,0.0,COD,2025-03-02,3.5,3.0,No,1193.67
ORD112446,CUST3715,24.0,Male,Kolkata,Electronics,Smartphone,1,26690.35,0.0,UPI,2025-12-10,4.8,7.0,No,26690.35
ORD106224,CUST1239,18.0,Male,Ahmedabad,Electronics,Tablet,1,25044.76,5.0,Net Banking,2026-07-09,4.1,5.0,No,23792.53
ORD105195,CUST4950,29.0,Female,Pune,Sports,Dumbbells,1,2584.94,5.0,UPI,2026-06-11,2.6,4.0,No,2455.69
ORD108133,CUST7975,30.0,Female,Visakhapatnam,Sports,Football,2,1227.59,15.0,Wallet,2026-07-08,3.6,7.0,No,2086.91
ORD108540,CUST7748,36.0,Female,Hyderabad,Fashion,T-Shirt,4,781.58,5.0,COD,2026-12-23,5.0,4.0,No,2969.99
ORD100352,CUST2016,32.0,Male,Pune,Electronics,Tablet,2,21781.19,5.0,COD,2026-08-19,4.5,5.0,No,41384.26
ORD104808,CUST7106,24.0,Female,Mumbai,Home & Kitchen,Cookware Set,3,2384.78,10.0,UPI,2025-06-11,4.5,4.0,No,6438.89
ORD106724,CUST6761,29.0,Male,Vijayawada,Electronics,Smartwatch,2,7719.05,5.0,Net Banking,2025-04-11,3.2,5.0,No,14666.2
ORD107640,CUST8623,30.0,Male,Delhi,Fashion,Jacket,2,3160.12,10.0,UPI,2026-09-28,3.5,1.0,No,5688.21
ORD111876,CUST3519,18.0,Female,Visakhapatnam,Fashion,Handbag,3,2212.42,5.0,UPI,2025-10-06,,4.0,No,6305.41
ORD103616,CUST6361,39.0,Male,Chennai,Beauty,Face Wash,1,471.88,25.0,Wallet,2026-04-14,3.0,3.0,No,353.91
ORD114565,CUST7594,46.0,Male,Chennai,Beauty,Moisturizer,5,713.52,15.0,UPI,2026-06-14,3.7,6.0,Yes,3032.45
ORD109648,CUST1911,26.0,Male,Mumbai,Home & Kitchen,Lamp,1,1115.84,0.0,UPI,2025-03-28,4.0,5.0,No,1115.84
ORD106419,CUST6231,35.0,Female,Visakhapatnam,Sports,Football,2,1316.21,5.0,Debit Card,2026-08-21,3.3,7.0,No,2500.81
ORD101054,CUST6648,43.0,Male,Guntur,Electronics,Headphones,2,2929.98,30.0,Wallet,2025-01-12,2.1,4.0,No,4101.97
ORD111226,CUST3573,28.0,Male,Pune,Electronics,Laptop,1,55444.3,15.0,UPI,2025-12-11,3.3,5.0,No,47127.66
ORD110043,CUST8138,31.0,Female,Guntur,Home & Kitchen,Cookware Set,1,2563.33,15.0,Wallet,2026-03-15,3.4,6.0,No,2178.83
ORD110896,CUST8689,26.0,Male,Delhi,Books,Novel,4,457.95,10.0,COD,2026-06-08,2.3,4.0,No,1648.6
ORD102338,CUST6899,18.0,Female,Bengaluru,Fashion,Jeans,1,1979.51,20.0,COD,2026-06-24,3.3,5.0,Yes,1583.61
ORD111045,CUST3239,31.0,Female,Mumbai,Home & Kitchen,Bedsheet,1,1510.16,25.0,Credit Card,2026-06-08,5.0,2.0,No,1132.62
ORD108487,CUST6246,45.0,Female,Visakhapatnam,Books,Data Science Book,3,1206.36,5.0,Net Banking,2026-02-21,4.4,4.0,No,3438.12
ORD112465,CUST5660,23.0,Male,Warangal,Sports,Dumbbells,1,2690.02,25.0,Debit Card,2026-10-07,3.1,3.0,Yes,2017.51
ORD109341,CUST7818,29.0,Female,Pune,Electronics,Laptop,3,65904.73,25.0,UPI,2026-10-10,3.8,4.0,No,148285.64
ORD105280,CUST7294,28.0,Female,Delhi,Beauty,Makeup Kit,1,2760.16,20.0,Debit Card,2025-07-14,3.8,4.0,Yes,2208.13
ORD106863,CUST6528,34.0,Male,Kolkata,Electronics,Smartphone,1,24152.1,0.0,Wallet,2025-12-08,3.0,6.0,No,24152.1
ORD112104,CUST1012,38.0,male,Bengaluru,Home & Kitchen,Cookware Set,4,2468.33,0.0,Credit Card,2025-05-15,,3.0,No,9873.32
ORD101454,CUST3405,19.0,Female,Kolkata,Books,Novel,4,569.72,5.0,Net Banking,2026-08-29,3.5,6.0,No,2164.92
ORD105404,CUST8758,32.0,Female,Bengaluru,Electronics,Tablet,1,24394.44,10.0,Debit Card,2026-05-15,4.5,3.0,No,21955.0
ORD103430,CUST3380,39.0,Female,Vijayawada,Sports,Cricket Bat,3,3145.4,20.0,Net Banking,2026-04-01,3.6,4.0,No,7548.97
ORD114343,CUST4388,34.0,Female,Delhi,Fashion,Handbag,2,1921.06,20.0,COD,2026-05-30,2.6,3.0,No,3073.7
ORD102910,CUST4814,24.0,Male,Kolkata,Home & Kitchen,Mixer Grinder,1,3971.02,0.0,UPI,2026-03-26,4.0,4.0,No,3971.02
ORD113916,CUST1169,38.0,,Chennai,Home & Kitchen,Bedsheet,3,1550.21,5.0,Debit Card,2025-09-24,4.9,10.0,Yes,4418.11
ORD107873,CUST7947,31.0,Male,Warangal,Fashion,Handbag,2,2147.5,20.0,COD,2026-03-25,4.5,7.0,Yes,3436.0
ORD108613,CUST5046,24.0,Male,Warangal,Home & Kitchen,Mixer Grinder,1,3944.32,5.0,Debit Card,2025-01-06,2.1,8.0,No,3747.1
ORD109854,CUST1508,40.0,Male,Delhi,Electronics,Smartwatch,2,7728.58,15.0,Debit Card,2026-03-23,4.6,5.0,No,13138.59
ORD114992,CUST8616,29.0,Female,Kolkata,Electronics,Smartwatch,4,7068.9,25.0,Debit Card,2026-11-30,5.0,6.0,No,21206.71
ORD114600,CUST5300,41.0,Female,Guntur,Beauty,Perfume,4,1763.79,20.0,COD,2026-01-24,,5.0,No,5644.11
ORD108024,CUST1965,36.0,Male,Hyderabad,Fashion,Jacket,2,3431.18,0.0,Net Banking,2025-07-16,4.3,5.0,No,6862.36
ORD108350,CUST6335,32.0,Female,Warangal,Electronics,Tablet,1,22999.27,15.0,UPI,2026-07-01,3.4,5.0,No,19549.38
ORD105067,CUST2053,39.0,Female,Mumbai,Home & Kitchen,Bedsheet,5,1564.26,0.0,Debit Card,2025-03-20,4.8,7.0,No,7821.29
ORD107827,CUST1775,39.0,Female,Ahmedabad,Sports,Cricket Bat,1,3188.13,5.0,UPI,2026-04-02,2.8,4.0,No,3028.72
ORD105095,CUST7214,51.0,Male,Visakhapatnam,Books,Programming Book,2,907.68,10.0,Credit Card,2026-09-03,3.1,4.0,No,1633.82
ORD108795,CUST4206,23.0,Male,Hyderabad,Home & Kitchen,Mixer Grinder,2,3695.24,0.0,Net Banking,2025-10-14,4.8,5.0,No,7390.48
ORD105999,CUST6900,35.0,Male,Visakhapatnam,Sports,Football,1,1044.66,0.0,Net Banking,2026-03-20,4.3,3.0,No,1044.66
ORD100412,CUST3593,21.0,Male,Hyderabad,Beauty,Hair Dryer,2,2106.66,0.0,Net Banking,2025-08-18,4.4,6.0,No,4213.32
ORD106876,CUST8388,40.0,Male,Mumbai,Home & Kitchen,Lamp,1,1135.03,15.0,Debit Card,2026-07-14,4.6,6.0,No,964.77
ORD106432,CUST4612,43.0,Female,Delhi,Fashion,Handbag,2,2456.05,10.0,Debit Card,2025-07-27,3.3,5.0,No,4420.9
ORD111509,CUST2183,37.0,Female,Chennai,Sports,Dumbbells,3,2355.5,10.0,Credit Card,2026-05-06,4.4,7.0,No,6359.84
ORD109697,CUST7727,34.0,Male,Warangal,Fashion,Jeans,1,1852.14,15.0,UPI,2026-05-25,3.1,6.0,No,1574.32
ORD104128,CUST4377,38.0,Female,Ahmedabad,Home & Kitchen,Bedsheet,2,1391.41,0.0,Net Banking,2026-06-10,,4.0,No,2782.82
ORD106202,CUST4010,33.0,Male,Pune,Home & Kitchen,Cookware Set,1,3021.39,20.0,UPI,2025-08-19,3.1,4.0,No,2417.11
ORD112135,CUST5052,50.0,Female,Warangal,Sports,Dumbbells,3,2314.39,10.0,Credit Card,2026-07-16,1.4,5.0,No,6248.85
ORD100829,CUST4869,31.0,Male,Ahmedabad,Sports,Yoga Mat,1,806.63,10.0,COD,2025-05-28,5.0,6.0,No,725.96
ORD101723,CUST7364,20.0,Male,Visakhapatnam,Beauty,Perfume,1,1962.91,5.0,UPI,2026-08-31,3.9,6.0,No,1864.76
ORD110370,CUST3138,23.0,Male,Ahmedabad,Books,Programming Book,1,854.0,30.0,Wallet,2025-03-31,4.2,4.0,No,597.8
ORD114119,CUST5151,47.0,Male,Kolkata,Beauty,Hair Dryer,1,2373.62,30.0,Credit Card,2025-05-09,3.9,3.0,No,1661.53
ORD112334,CUST4297,45.0,Male,Kolkata,Fashion,Jeans,1,1593.85,10.0,COD,2026-09-17,3.3,5.0,No,1434.47
ORD104411,CUST7517,44.0,Female,Hyderabad,Fashion,Jacket,1,3068.66,5.0,UPI,2026-08-11,3.7,1.0,No,2915.22
ORD101548,CUST8609,29.0,,Pune,Beauty,Face Wash,2,435.32,10.0,Credit Card,2026-10-23,3.3,3.0,Yes,783.57
ORD108687,CUST5612,23.0,male,Chennai,Beauty,Moisturizer,1,606.36,10.0,UPI,2025-10-02,5.0,8.0,No,545.72
ORD101731,CUST2308,47.0,Female,Hyderabad,Books,Programming Book,4,685.92,10.0,Credit Card,2026-05-29,3.9,2.0,No,2469.33
ORD107947,CUST1615,31.0,Female,Vijayawada,Books,Novel,1,455.25,5.0,Wallet,2026-09-30,3.8,5.0,No,432.49
ORD109981,CUST3419,18.0,Female,Bengaluru,Fashion,T-Shirt,3,774.67,15.0,UPI,2026-12-28,3.1,4.0,No,1975.42
ORD109310,CUST3808,37.0,Male,Ahmedabad,Home & Kitchen,Bedsheet,2,1721.4,25.0,Credit Card,2025-02-19,4.0,4.0,No,2582.1
ORD100100,CUST1636,38.0,Female,Pune,Books,Biography,1,678.66,0.0,Net Banking,2026-08-22,3.4,1.0,No,678.66
ORD113982,CUST1055,43.0,Female,Guntur,Fashion,T-Shirt,1,880.41,20.0,Credit Card,2025-02-20,5.0,4.0,No,704.33
ORD110562,CUST5605,41.0,Female,Hyderabad,Home & Kitchen,Mixer Grinder,2,3850.64,5.0,UPI,2025-04-08,4.2,6.0,No,7316.21
ORD113360,CUST7366,25.0,Female,Visakhapatnam,Electronics,Headphones,2,3359.46,15.0,Wallet,2025-11-17,3.4,6.0,No,5711.08
ORD111960,CUST6771,25.0,Male,Pune,Electronics,Smartwatch,5,7354.3,0.0,UPI,2025-05-29,3.6,3.0,No,36771.51
ORD111423,CUST2584,37.0,Male,Kolkata,Beauty,Moisturizer,1,721.21,20.0,Debit Card,2025-10-05,4.0,3.0,No,576.97
ORD100291,CUST5259,21.0,Male,Delhi,Sports,Cricket Bat,1,3016.54,15.0,Credit Card,2025-08-25,4.4,3.0,Yes,2564.06
ORD107311,CUST5391,29.0,Female,Pune,Fashion,Shoes,4,2604.04,25.0,Wallet,2026-11-10,4.6,8.0,No,7812.11
ORD105080,CUST2086,29.0,Female,Kolkata,Beauty,Hair Dryer,1,2350.67,30.0,Credit Card,2025-05-30,4.7,1.0,No,1645.47
ORD104404,CUST6915,18.0,Female,Warangal,Fashion,T-Shirt,2,812.15,10.0,UPI,2026-06-03,3.6,9.0,No,1461.87
ORD102228,CUST5896,43.0,Male,Warangal,Electronics,Tablet,2,24381.92,10.0,COD,2025-08-05,2.9,2.0,No,43887.46
ORD108142,CUST7255,39.0,,Guntur,Fashion,Shoes,2,2161.22,15.0,Net Banking,2025-08-15,2.9,6.0,No,3674.07
ORD101087,CUST3528,46.0,Female,Ahmedabad,Beauty,Perfume,2,1636.72,25.0,Credit Card,2025-12-22,5.0,1.0,No,2455.08
ORD102615,CUST4218,27.0,Female,Warangal,Fashion,Shoes,1,2302.19,5.0,COD,2026-01-25,4.4,7.0,No,2187.08
ORD113422,CUST5447,27.0,Female,Visakhapatnam,Sports,Running Shoes,2,3098.62,15.0,Net Banking,2025-01-16,5.0,5.0,No,5267.66
ORD101954,CUST2340,46.0,Female,Kolkata,Books,Data Science Book,2,1082.76,10.0,Net Banking,2025-01-10,4.5,4.0,No,1948.97
ORD105690,CUST7347,37.0,Male,Hyderabad,Sports,Running Shoes,2,3809.02,15.0,Wallet,2025-08-17,2.5,7.0,No,6475.33
ORD111618,CUST4095,30.0,Male,Warangal,Electronics,Smartphone,1,21335.45,5.0,Debit Card,2025-09-21,4.9,4.0,No,20268.68
ORD107052,CUST5772,42.0,Male,Mumbai,Electronics,Headphones,2,2568.77,0.0,Net Banking,2026-08-03,4.1,4.0,Yes,5137.54
ORD107524,CUST7260,28.0,Female,Guntur,Electronics,Smartphone,1,28584.37,0.0,Credit Card,2025-07-25,,5.0,No,28584.37
ORD112502,CUST8225,51.0,Male,Vijayawada,Electronics,Laptop,1,53619.7,15.0,Credit Card,2025-01-07,3.4,4.0,No,45576.74
ORD103843,CUST6677,33.0,Other,Visakhapatnam,Beauty,Moisturizer,1,662.1,5.0,COD,2025-07-04,,5.0,No,628.99
ORD100287,CUST3407,18.0,Female,Visakhapatnam,Electronics,Laptop,3,57666.74,20.0,Debit Card,2026-01-06,4.6,3.0,No,138400.18
ORD108226,CUST8836,27.0,Female,Mumbai,Electronics,Smartwatch,1,6961.09,10.0,UPI,2025-10-27,5.0,4.0,No,6264.98
ORD110681,CUST8548,34.0,Male,Bengaluru,Home & Kitchen,Air Fryer,4,5720.86,25.0,,2025-05-24,2.3,4.0,No,17162.57
ORD101011,CUST6787,,Female,Pune,Beauty,Makeup Kit,5,2785.12,20.0,Wallet,2025-03-26,2.5,5.0,No,11140.47
ORD107626,CUST4274,,Male,Kolkata,Electronics,Tablet,1,20004.37,25.0,Debit Card,2025-05-31,1.7,,No,15003.27
ORD102484,CUST5642,44.0,Male,Vijayawada,Fashion,Handbag,2,2206.88,10.0,COD,2025-12-04,2.5,3.0,Yes,3972.38
ORD106197,CUST1030,22.0,Female,Pune,Beauty,Face Wash,2,481.4,25.0,UPI,2026-11-15,4.7,5.0,No,722.1
ORD112790,CUST6662,21.0,Female,Kolkata,Fashion,Jeans,2,1696.05,20.0,UPI,2025-05-11,3.4,3.0,No,2713.68
ORD112719,CUST2225,30.0,Female,Ahmedabad,Fashion,T-Shirt,2,790.64,15.0,Debit Card,2026-04-06,3.5,3.0,Yes,1344.08
ORD107376,CUST3163,20.0,Female,Visakhapatnam,Electronics,Smartwatch,1,7395.54,5.0,Credit Card,2026-06-22,3.4,5.0,No,7025.76
ORD101721,CUST6857,20.0,Male,Hyderabad,Electronics,Smartphone,4,21632.21,15.0,COD,2026-12-08,3.0,1.0,No,73549.5
ORD105480,CUST1822,18.0,Female,Visakhapatnam,Books,Data Science Book,2,1353.69,20.0,Credit Card,2026-12-24,2.8,2.0,No,2165.9
ORD102349,CUST6943,18.0,Male,Vijayawada,Electronics,Laptop,1,67584.17,15.0,Net Banking,2026-05-19,5.0,3.0,No,57446.55
ORD104521,CUST4535,26.0,Female,Ahmedabad,Electronics,Smartwatch,3,6818.9,15.0,Debit Card,2025-11-25,4.3,2.0,No,17388.19
ORD109683,CUST1029,29.0,Female,Mumbai,Books,Exam Guide,2,734.22,10.0,Credit Card,2025-12-21,3.7,4.0,No,1321.6
ORD114765,CUST7930,46.0,Male,Bengaluru,Electronics,Smartwatch,4,6662.03,20.0,COD,2026-04-01,1.9,8.0,No,21318.5
ORD103376,CUST8701,32.0,Male,Hyderabad,Fashion,Jeans,2,1676.9,0.0,Debit Card,2025-12-18,3.6,,No,3353.8
ORD103707,CUST4519,38.0,Female,Ahmedabad,Fashion,T-Shirt,2,880.45,10.0,Net Banking,2025-02-10,4.4,3.0,No,1584.8
ORD106105,CUST2389,49.0,Female,Pune,Fashion,Jeans,1,1671.11,15.0,Net Banking,2025-12-19,5.0,3.0,No,1420.44
ORD106519,CUST6025,40.0,Female,Vijayawada,Electronics,Laptop,1,53843.36,20.0,Debit Card,2026-12-15,3.1,2.0,No,43074.69
ORD105800,CUST5810,28.0,Female,Pune,Fashion,Shoes,2,2459.39,10.0,Debit Card,2026-12-18,3.0,6.0,No,4426.9
ORD100737,CUST3553,23.0,Female,Warangal,Electronics,Tablet,5,24138.82,5.0,Credit Card,2026-09-13,4.1,1.0,Yes,114659.4
ORD110631,CUST1205,27.0,Female,Guntur,Electronics,Tablet,4,20824.05,15.0,UPI,2026-11-30,4.2,4.0,No,70801.77
ORD105461,CUST8849,23.0,Female,Pune,Beauty,Moisturizer,3,642.5,10.0,Wallet,2025-01-08,3.3,4.0,No,1734.75
ORD111676,CUST3396,20.0,Female,Vijayawada,Electronics,Headphones,4,2982.75,15.0,Debit Card,2025-06-01,4.1,4.0,No,10141.34
